BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2014;130786296;130002421;N2000;1;0;;
Q26;2014;130786296;130002421;N3000;1;0;;
Q26;2014;130786361;130002447;N2000;1;0;;
Q26;2014;130786445;130002488;N2000;1;0;;
Q26;2014;130786742;750821092;N2000;1;0;;
Q26;2014;130786890;130001688;N2000;1;0;;
Q26;2014;130786890;130001688;N3000;1;0;;
Q26;2014;130786890;130001688;N4000;1;0;;
Q26;2014;130786890;130001688;N5000;1;0;;
Q26;2014;130786924;130037815;N2000;1;;;
Q26;2014;130787369;130002777;N2000;1;0;;
Q26;2014;130789357;130002843;N2000;1;0;;
Q26;2014;130789357;130002843;N4000;1;0;;
Q26;2014;130798002;130004807;N5000;1;0;;
Q26;2014;130802143;130804396;N2000;1;;;
Q26;2014;130804297;130786049;M1010;0;1;130041916;130781446
Q26;2014;130806029;130006794;N2000;1;;;
Q26;2014;130809015;130001928;M1010;;1;130041916;130786049
Q26;2014;130809015;130001928;N2000;1;1;130786049;
Q26;2014;130810740;130007362;N2000;1;0;;
Q26;2014;140000027;140000035;M3000;1;1;140000100;
Q26;2014;140000027;140000035;N2000;1;1;140000134;
Q26;2014;140000076;140000084;M1000;0;1;140000092;
Q26;2014;140000076;140000084;M1010;0;1;140000092;
Q26;2014;140000076;140000084;M2000;0;1;140000092;
Q26;2014;140000076;140000084;M3000;1;1;140000092;140000159
Q26;2014;140000076;140000084;N1000;0;1;140000092;
Q26;2014;140000076;140000084;N2000;;1;140000092;
Q26;2014;140000076;140000084;N5000;0;1;140000092;
Q26;2014;140000209;140000100;M1000;1;;;
Q26;2014;140000209;140000100;N2000;1;;;
Q26;2014;140000233;140000118;M1000;1;0;;
Q26;2014;140000233;140000118;M1010;1;0;;
Q26;2014;140000233;140000118;M2000;1;1;610780090;140000100
Q26;2014;140000233;140000118;M3000;1;1;140000316;
Q26;2014;140000233;140000118;N1000;0;1;140000316;
Q26;2014;140000233;140000118;N2000;0;1;140000316;610780090
Q26;2014;140000233;140000118;N3000;0;1;140000316;
Q26;2014;140000290;140000449;N2000;1;0;;
Q26;2014;140000308;140000134;N1000;0;1;270000060;
Q26;2014;140000308;140000134;N2000;1;1;140000035;
Q26;2014;140000340;140025800;N2000;1;0;;
Q26;2014;140000373;140000159;M1000;1;0;;
Q26;2014;140000373;140000159;M1010;1;1;610000119;
Q26;2014;140000373;140000159;N2000;1;0;;
Q26;2014;140000456;140000316;N2000;;1;140026279;
Q26;2014;140000555;140000639;M1000;0;1;140000209;
Q26;2014;140000555;140000639;M2000;0;1;140024886;
Q26;2014;140000555;140000639;M3000;0;1;610000119;500000187
Q26;2014;140000555;140000639;N2000;1;0;;
Q26;2014;140000555;140000639;N5000;1;0;;
Q26;2014;140015975;310021092;N2000;1;0;;
Q26;2014;140016155;140027426;M1000;0;1;140000092;
Q26;2014;140016155;140027426;M1010;0;1;140000092;
Q26;2014;140016155;140027426;M3000;0;1;140000092;
Q26;2014;140016155;140027426;N1000;0;1;140000092;
Q26;2014;140016155;140027426;N2000;0;1;140000092;
Q26;2014;140016155;140027426;N3000;0;1;140000092;
Q26;2014;140016759;140003146;N2000;1;0;;
Q26;2014;140017237;140003278;N2000;1;0;;
Q26;2014;140017278;610787285;N2000;0;1;140002452;
Q26;2014;140018730;140000423;N2000;1;0;;
Q26;2014;140019175;930019484;N2000;1;0;;
Q26;2014;140024886;140000092;M1000;0;1;140000076;
Q26;2014;140024886;140000092;M1010;0;1;140000076;
Q26;2014;140024886;140000092;M3000;0;1;140027269;
Q26;2014;140025123;310021126;N2000;1;;;
Q26;2014;140025255;310020383;M1000;1;0;;
Q26;2014;140025255;310020383;M1010;1;0;;
Q26;2014;140025255;310020383;N2000;1;0;;
Q26;2014;140027681;610004939;M3000;0;1;610780389;
Q26;2014;140027681;610004939;N1000;0;1;610780389;
Q26;2014;140027681;610004939;N2000;0;1;610780389;
Q26;2014;140027681;610004939;N3000;0;1;610780389;
Q26;2014;140027681;610004939;N4000;0;;610780389;
Q26;2014;140027681;610004939;N5000;0;1;610780389;
Q26;2014;140027731;720020171;N5000;1;0;;
Q26;2014;150000032;150780088;M1010;0;1;630780989;
Q26;2014;150000040;150780096;N2000;1;0;;
Q26;2014;150000149;150780393;M1000;1;1;150780088;
Q26;2014;150000149;150780393;M1010;1;1;150780088;
Q26;2014;150000149;150780393;M3000;0;1;150780088;
Q26;2014;150000149;150780393;N1000;0;1;150780088;
Q26;2014;150000149;150780393;N2000;1;0;;
Q26;2014;150000149;150780393;N5000;0;1;150780088;
Q26;2014;150000164;150780468;M1000;1;;;
Q26;2014;150000164;150780468;M1010;1;;;
Q26;2014;150000164;150780468;N2000;0;1;150780096;
Q26;2014;150000164;150780468;N5000;0;1;150780096;
Q26;2014;150000180;150780500;M1010;1;0;;
Q26;2014;150000180;150780500;N4000;0;1;150000032;150780096
Q26;2014;150001758;630000990;N2000;;1;150780088;
Q26;2014;150780708;870015336;M1010;0;1;150000040;
Q26;2014;150780708;870015336;M3000;0;1;150000040;
Q26;2014;150780732;150000271;M1010;1;0;;
Q26;2014;150780732;150000271;M2000;1;0;;
Q26;2014;160000154;160006037;N2000;1;0;;
Q26;2014;160000188;160000121;M1000;1;0;;
Q26;2014;160000188;160000121;M3000;0;1;160006037;
Q26;2014;160000188;160000121;N2000;1;0;;
Q26;2014;160000188;160000121;N5000;1;0;;
Q26;2014;160000253;160000451;M1000;;1;160000360;
Q26;2014;160000253;160000451;M1010;;1;160000360;
Q26;2014;160000253;160000451;M2000;;1;860000223;
Q26;2014;160000253;160000451;M3000;;1;160000360;
Q26;2014;160000253;160000451;N1000;;1;160000360;
Q26;2014;160000253;160000451;N2000;;1;160000360;
Q26;2014;160000253;160000451;N3000;;1;160000360;
Q26;2014;160000253;160000451;N4000;;1;160000360;
Q26;2014;160000253;160000451;N5000;;1;160000360;
Q26;2014;160000303;160006037;M1000;0;1;160000253;
Q26;2014;160000303;160006037;M1010;0;1;160000253;
Q26;2014;160000303;160006037;M2000;0;1;160000253;
Q26;2014;160000303;160006037;N2000;1;1;160000253;
Q26;2014;160000311;160000485;M1000;1;1;870000023;160000493
Q26;2014;160000311;160000485;M1010;1;0;;
Q26;2014;160000311;160000485;M2000;0;1;870000023;160000451
Q26;2014;160000311;160000485;M3000;0;1;160000493;160000451
Q26;2014;160000311;160000485;N1000;0;1;160000121;
Q26;2014;160000311;160000485;N2000;0;1;870000023;
Q26;2014;160000311;160000485;N5000;0;1;160000451;
Q26;2014;160000337;160000493;M1000;1;1;160000451;860000223
Q26;2014;160000337;160000493;M1010;1;1;160000451;160000311
Q26;2014;160000337;160000493;M3000;0;1;160000451;160000261
Q26;2014;160000337;160000493;N2000;1;;;
Q26;2014;160000360;160000519;N1000;0;1;160015368;160000188
Q26;2014;160000360;160000519;N2000;1;0;;
Q26;2014;160006110;860000348;N2000;1;0;;
Q26;2014;160009080;160001574;N2000;1;0;;
Q26;2014;160012159;860000348;N2000;1;0;;
Q26;2014;160012209;160012191;N2000;1;;;
Q26;2014;160013207;160001632;N2000;1;0;;
Q26;2014;170000038;170780050;M1000;0;1;170780266;170000095
Q26;2014;170000038;170780050;M1010;0;0;170780266;170000095
Q26;2014;170000038;170780050;M2000;0;1;170000103;
Q26;2014;170000038;170780050;M3000;0;1;170000103;
Q26;2014;170000038;170780050;N1000;0;1;380780080;
Q26;2014;170000038;170780050;N2000;1;1;170780266;170780167
Q26;2014;170000038;170780050;N3000;0;1;170780175;
Q26;2014;170000038;170780050;N5000;0;1;170780175;
Q26;2014;170000061;170780118;M1010;0;1;170000087;
Q26;2014;170000061;170780118;N1000;0;1;170000087;
Q26;2014;170000061;170780118;N2000;1;1;170000087;
Q26;2014;170000061;170780118;N3000;0;1;170000087;
Q26;2014;170000079;170780142;M1000;0;1;170780225;
Q26;2014;170000079;170780142;M1010;0;1;170780225;
Q26;2014;170000079;170780142;N5000;0;1;170780209;
Q26;2014;170000087;170023279;M1000;0;1;170780225;
Q26;2014;170000087;170023279;N1000;0;1;170780225;
Q26;2014;170000087;170023279;N2000;1;0;;
Q26;2014;170000087;170023279;N4000;1;0;;
Q26;2014;170000095;170780167;M1000;1;0;;
Q26;2014;170000095;170780167;M1010;1;1;170000103;
Q26;2014;170000095;170780167;M2000;1;1;170000103;
Q26;2014;170000095;170780167;M3000;0;1;170000103;
Q26;2014;170000095;170780167;N1000;0;1;170000103;
Q26;2014;170000095;170780167;N2000;1;1;170000103;
Q26;2014;170000095;170780167;N3000;0;1;170000103;
Q26;2014;170000095;170780167;N4000;0;1;170000103;
Q26;2014;170000095;170780167;N5000;0;1;170783526;
Q26;2014;170000103;170780175;M1000;1;0;;
Q26;2014;170000103;170780175;M1010;1;1;170780167;860013077
Q26;2014;170000103;170780175;M2000;0;1;170780167;
Q26;2014;170000103;170780175;N1000;0;1;170023279;170780167
Q26;2014;170000103;170780175;N2000;1;0;;
Q26;2014;170000111;170023279;N2000;1;0;;
Q26;2014;170000129;170780191;M1000;1;1;170000103;
Q26;2014;170000129;170780191;M1010;1;1;160014411;
Q26;2014;170000129;170780191;N2000;1;0;;
Q26;2014;170000137;170780209;N2000;1;0;;
Q26;2014;170000152;170780225;M1000;1;0;;
Q26;2014;170000152;170780225;M1010;1;1;170000087;
Q26;2014;170000152;170780225;M2000;0;1;170000087;
Q26;2014;170000152;170780225;N1000;0;1;170000087;
Q26;2014;170000152;170780225;N2000;0;1;170000087;
Q26;2014;170000152;170780225;N5000;0;1;170000087;
Q26;2014;170000178;170780266;M1000;0;1;170000038;
Q26;2014;170000178;170780266;M1010;0;1;170000103;
Q26;2014;170000178;170780266;N1000;0;1;170000038;
Q26;2014;170000178;170780266;N2000;1;0;;
Q26;2014;170000178;170780266;N4000;0;1;170000038;
Q26;2014;170021661;170020432;N1000;1;;;
Q26;2014;170022065;170022057;M1000;;1;170000129;
Q26;2014;170022065;170022057;N1000;;1;170000129;
Q26;2014;170022065;170022057;N2000;;1;170000129;
Q26;2014;170022065;170022057;N5000;;1;170000129;
Q26;2014;170022818;170022057;N1000;0;1;170780621;
Q26;2014;170022818;170022057;N2000;0;1;170780621;
Q26;2014;170780043;750721334;N2000;1;;;
Q26;2014;170780043;750721334;N5000;1;;;
Q26;2014;170780068;170000046;M1000;1;;;
Q26;2014;170780068;170000046;M1010;1;;;
Q26;2014;170780068;170000046;N2000;1;;;
Q26;2014;170780100;310021357;N2000;1;0;;
Q26;2014;170780290;170000194;N2000;1;0;;
Q26;2014;170780613;170000277;N1000;1;0;;
Q26;2014;170780613;170000277;N2000;1;0;;
Q26;2014;170780613;170000277;N5000;1;0;;
Q26;2014;170780621;170000285;N5000;1;0;;
Q26;2014;170780662;170024053;N1000;1;0;;
Q26;2014;170780662;170024053;N2000;1;0;;
Q26;2014;170780803;170017321;N2000;1;0;;
Q26;2014;170780803;170017321;N3000;1;0;;
Q26;2014;170780803;170017321;N5000;1;0;;
Q26;2014;170782981;170023279;N2000;1;0;;
Q26;2014;170782981;170023279;N3000;0;1;170780225;
Q26;2014;170784110;170023279;N2000;1;0;;
Q26;2014;170791321;170023279;N2000;1;0;;
Q26;2014;170792220;170780175;N2000;1;0;;
Q26;2014;170802789;170780191;N2000;1;0;;
Q26;2014;180000176;180001158;N2000;1;1;180000028;
Q26;2014;180000200;180000051;M1010;1;0;;
Q26;2014;180000200;180000051;M2000;1;0;;
Q26;2014;180000200;180000051;M3000;1;0;;
Q26;2014;180000200;180000051;N2000;1;0;;
Q26;2014;180000283;180000069;M1000;1;0;740781141;
Q26;2014;180000283;180000069;M1010;1;0;;
Q26;2014;180000283;180000069;N2000;1;0;;
Q26;2014;180003345;180000051;N2000;1;0;;
Q26;2014;180005829;370001067;N2000;1;0;;
Q26;2014;180008278;750047367;N2000;1;0;;
Q26;2014;190000018;190000042;M1010;1;;;
Q26;2014;190000018;190000042;M2000;1;;;
Q26;2014;190000026;190000059;N2000;1;;;
Q26;2014;190000026;190000059;N3000;1;;;
Q26;2014;190000034;190000067;M1000;0;1;190000075;190000091
Q26;2014;190000034;190000067;N1000;0;1;190000075;190000091
Q26;2014;190000091;190000075;M1000;1;;;
Q26;2014;190000091;190000075;M1010;1;1;190000026;190000018
Q26;2014;190000091;190000075;M2000;1;1;190000018;
Q26;2014;190000091;190000075;M3000;1;0;;
Q26;2014;190000091;190000075;N2000;1;1;190000026;
Q26;2014;190000117;190000117;N2000;1;1;190000091;
Q26;2014;190000117;190000117;N5000;1;0;;
Q26;2014;190000224;190000901;N1000;1;0;;
Q26;2014;190000224;190000901;N2000;1;0;;
Q26;2014;190000224;190000901;N4000;1;0;;
Q26;2014;190000224;190000901;N5000;1;0;;
Q26;2014;190000257;190001131;N2000;1;0;;
Q26;2014;190005140;190002485;N2000;1;1;190002709;
Q26;2014;190005140;190002485;N3000;0;1;190005231;
Q26;2014;190005165;190002519;N2000;1;0;;
Q26;2014;190011197;190000059;N2000;1;;;
Q26;2014;190011197;190000059;N3000;1;;;
Q26;2014;210011847;210011839;N2000;1;0;;
Q26;2014;210780110;210000022;N1000;1;0;;
Q26;2014;210780110;210000022;N4000;1;0;;
Q26;2014;210780136;210000030;N1000;1;0;;
Q26;2014;210780136;210000030;N2000;1;0;;
Q26;2014;210780144;750721235;M1000;1;0;;
Q26;2014;210780144;750721235;N2000;1;0;;
Q26;2014;210780276;210003208;N1000;0;1;210780789;
Q26;2014;210780276;210003208;N2000;1;;;
Q26;2014;210780276;210003208;N3000;0;;210780789;
Q26;2014;210780425;210781282;N2000;1;0;;
Q26;2014;210780789;210003208;N2000;1;0;;
Q26;2014;210780979;210000295;N1000;1;0;;
Q26;2014;210780979;210000295;N4000;1;1;210000030;
Q26;2014;210780979;210000295;N5000;1;0;;
Q26;2014;210983466;210011482;N2000;1;0;;
Q26;2014;210986329;750043713;N2000;1;;;
Q26;2014;210986725;210986717;M3000;0;1;210011482;
Q26;2014;210986725;210986717;N2000;1;0;;
Q26;2014;210986725;210986717;N5000;0;1;210011482;
Q26;2014;210987046;210987038;N2000;1;0;;
Q26;2014;210987558;210780581;N2000;1;0;;
Q26;2014;210987574;210780623;N1000;0;1;210012175;
Q26;2014;210987574;210780623;N2000;1;0;;
Q26;2014;210987574;210780623;N5000;0;1;210012175;
Q26;2014;210987582;210780631;N5000;0;1;210781449;
Q26;2014;210987590;210780649;N2000;1;0;;
Q26;2014;210987608;210011482;N2000;1;0;;
Q26;2014;210987616;210780656;N2000;1;0;;
Q26;2014;210987632;210780607;N1000;1;0;;
Q26;2014;210987632;210780607;N2000;1;0;;
Q26;2014;210987632;210780607;N5000;1;0;;
Q26;2014;210987640;210780672;N1000;;1;210987558;
Q26;2014;210987657;210780714;M1000;1;1;210780581;
Q26;2014;210987657;210780714;M1010;1;0;;
Q26;2014;210987657;210780714;N2000;1;0;;
Q26;2014;210987665;210010070;N2000;1;0;;
Q26;2014;210987665;210010070;N4000;1;0;;
Q26;2014;210987673;210010070;N2000;1;0;;
Q26;2014;210987699;210780706;M1000;1;1;210780581;
Q26;2014;210987699;210780706;M1010;1;1;210780581;
Q26;2014;210987699;210780706;M2000;0;1;210780581;
Q26;2014;210987699;210780706;M3000;1;0;;
Q26;2014;210987699;210780706;N2000;1;1;210983318;
Q26;2014;210987731;210780417;N2000;1;0;;
Q26;2014;210987731;210780417;N4000;1;0;;
Q26;2014;210987731;210780417;N5000;1;0;;
Q26;2014;210987939;210780607;N2000;1;0;;
Q26;2014;220000012;220000020;M1000;1;1;220000020;
Q26;2014;220000012;220000020;M1010;1;1;220000020;
Q26;2014;220000012;220000020;M2000;1;1;220000020;
Q26;2014;220000012;220000020;M3000;0;1;220000020;
Q26;2014;220000012;220000020;N2000;1;1;220000020;
Q26;2014;220000012;220000020;N3000;1;1;220000020;
Q26;2014;220000012;220000020;N5000;0;1;220000020;
Q26;2014;220000095;220000046;M1000;1;1;350000147;
Q26;2014;220000095;220000046;M1010;1;1;350000147;350005179
Q26;2014;220000095;220000046;M2000;1;1;350000147;220000020
Q26;2014;220000095;220000046;N1000;0;1;350000022;
Q26;2014;220000095;220000046;N2000;1;1;350000022;350040291
Q26;2014;220000095;220000046;N3000;0;1;350000022;
Q26;2014;220000111;220000376;N2000;1;0;;
Q26;2014;220000210;220000210;M1010;0;1;;220000020
Q26;2014;220000210;220000210;N1000;1;0;;
Q26;2014;220000210;220000210;N2000;1;1;;220000079
Q26;2014;220000236;220017974;N2000;1;0;;
Q26;2014;220000285;220000673;M2000;1;0;;
Q26;2014;220000327;220000699;N2000;1;0;;
Q26;2014;220000343;220000079;M1010;1;1;220000103;220000012
Q26;2014;220000343;220000079;M2000;1;1;290000058;
Q26;2014;220000343;220000079;N1000;0;1;290000058;
Q26;2014;220000343;220000079;N2000;1;;;
Q26;2014;220000343;220000079;N3000;1;;;
Q26;2014;220000475;220020531;M1000;1;0;;
Q26;2014;220000475;220020531;M1010;1;0;;
Q26;2014;220000475;220020531;N2000;1;0;;
Q26;2014;220000541;220000152;M1000;1;1;220000020;
Q26;2014;220000541;220000152;M1010;1;0;;
Q26;2014;220000541;220000152;M2000;0;1;220000020;220000103
Q26;2014;220000541;220000152;M3000;0;1;220000020;220000079
Q26;2014;220000541;220000152;N1000;0;1;220000020;220001259
Q26;2014;220000541;220000152;N2000;0;1;220000020;220000210
Q26;2014;220000574;220000186;N1000;1;0;;
Q26;2014;220000590;220000202;M1010;0;1;220000079;
Q26;2014;220000590;220000202;M2000;0;1;220000020;350000741
Q26;2014;220000590;220000202;M3000;0;1;220000186;
Q26;2014;220000590;220000202;N1000;1;;;
Q26;2014;220000590;220000202;N5000;1;;;
Q26;2014;220001259;220005045;N2000;1;1;220000103;
Q26;2014;220014708;220017974;N2000;1;0;;
Q26;2014;230000820;230780041;M1000;0;1;870000064;
Q26;2014;230000820;230780041;M1010;1;0;;
Q26;2014;230000820;230780041;M2000;0;1;870000064;
Q26;2014;230000820;230780041;M3000;1;0;;
Q26;2014;230000820;230780041;N2000;1;1;230000853;
Q26;2014;230000820;230780041;N3000;1;0;;
Q26;2014;230000820;230780041;N4000;0;;870000064;
Q26;2014;230000838;230780058;M1000;1;;;
Q26;2014;230000838;230780058;M1010;1;;;
Q26;2014;230000846;230780066;M3000;0;1;230780074;
Q26;2014;230004657;230780058;M1000;1;;;
Q26;2014;230004657;230780058;M1010;1;;;
Q26;2014;230004657;230780058;M3000;1;;;
Q26;2014;230780082;750005068;N2000;1;0;;
Q26;2014;230780157;230000861;N1000;1;0;;
Q26;2014;230782617;750000218;N2000;1;0;;
Q26;2014;230782617;750000218;N3000;0;1;230000473;
Q26;2014;230782617;750000218;N4000;0;1;230780082;
Q26;2014;240000091;240000034;M1010;0;1;330781196;240000489
Q26;2014;240000091;240000034;M3000;0;1;240000489;
Q26;2014;240000091;240000034;N2000;0;1;240000489;
Q26;2014;240000190;240000596;N2000;1;0;;
Q26;2014;240000208;240000612;N2000;1;0;;
Q26;2014;240000216;240000620;N2000;1;;;
Q26;2014;240000273;750043994;N2000;1;;;
Q26;2014;240000307;330056540;N1000;0;1;330780750;
Q26;2014;240000307;330056540;N2000;1;0;;
Q26;2014;240000307;330056540;N4000;1;0;;
Q26;2014;240000372;240000059;M1000;1;;;
Q26;2014;240000372;240000059;M1010;1;;;
Q26;2014;240000372;240000059;N1000;;1;240000117;
Q26;2014;240000372;240000059;N2000;1;;;
Q26;2014;240000455;240000075;N2000;1;0;;
Q26;2014;240000463;240000083;M1010;1;0;;
Q26;2014;240000463;240000083;N2000;0;1;240000117;
Q26;2014;240000471;240000109;N2000;1;0;;
Q26;2014;240000513;240000141;M3000;1;;;
Q26;2014;240000513;240000141;N2000;1;;;
Q26;2014;240000521;240000158;M1000;1;0;240000166;
Q26;2014;240000521;240000158;M1010;1;1;240000166;
Q26;2014;240000521;240000158;M3000;0;1;240000083;240000166
Q26;2014;240000521;240000158;N3000;0;1;240000133;
Q26;2014;240000521;240000158;N4000;0;1;240000166;
Q26;2014;240000539;240000166;M1000;1;1;240000463;
Q26;2014;240000539;240000166;M3000;0;1;240000463;240000158
Q26;2014;240000539;240000166;N1000;0;1;240000158;
Q26;2014;240000539;240000166;N2000;1;1;240000158;
Q26;2014;240000646;240000265;N2000;1;0;;
Q26;2014;240000661;240000281;N2000;1;0;;
Q26;2014;240000687;240000448;M1000;;1;240000117;
Q26;2014;240000687;240000448;M2000;;1;240000117;
Q26;2014;240000687;240000448;M3000;;1;240000117;
Q26;2014;240000687;240000448;N1000;;1;240000117;
Q26;2014;240000687;240000448;N2000;;1;240000117;
Q26;2014;240000687;240000448;N5000;;1;240000117;
Q26;2014;240002402;240003251;N2000;1;0;;
Q26;2014;240003293;240013417;N1000;0;1;240000190;
Q26;2014;240003293;240013417;N2000;0;1;240000190;
Q26;2014;240003293;240013417;N4000;0;1;240000190;
Q26;2014;240003293;240013417;N5000;0;1;240000190;
Q26;2014;240003301;240013417;N1000;0;1;240000190;
Q26;2014;240003301;240013417;N2000;1;1;240000190;
Q26;2014;240003301;240013417;N4000;0;1;240000190;
Q26;2014;240003301;240013417;N5000;0;1;240000190;
Q26;2014;240006734;240000596;N1000;0;1;240000190;
Q26;2014;240006734;240000596;N2000;1;0;;
Q26;2014;240006734;240000596;N4000;0;1;240000190;
Q26;2014;240006734;240000596;N5000;0;1;240000190;
Q26;2014;240008318;240002428;M3000;1;;;
Q26;2014;240008318;240002428;N2000;1;;;
Q26;2014;240008318;240002428;N5000;;1;240002402;
Q26;2014;240011668;240000612;M1000;1;0;;
Q26;2014;240011668;240000612;M1010;1;0;;
Q26;2014;240011668;240000612;N2000;1;1;;240000208
Q26;2014;240013219;240013417;N1000;0;1;240000190;
Q26;2014;240013219;240013417;N2000;1;1;240000190;
Q26;2014;240013219;240013417;N4000;0;1;240000190;
Q26;2014;240013219;240013417;N5000;0;1;240000190;
Q26;2014;240013466;240013417;N1000;0;1;240000190;
Q26;2014;240013466;240013417;N2000;0;1;240000190;
Q26;2014;240013466;240013417;N4000;0;1;240000190;
Q26;2014;240013466;240013417;N5000;0;1;240000190;
Q26;2014;250000023;250000015;M1010;;1;250006954;
Q26;2014;250000023;250000015;M3000;;1;250006954;
Q26;2014;250000023;250000015;N2000;1;0;;
Q26;2014;250000288;250000643;N2000;1;0;;
Q26;2014;250000544;250002284;M1000;1;0;;
Q26;2014;250000544;250002284;M1010;1;0;;
Q26;2014;250000544;250002284;N2000;1;0;;
Q26;2014;250000635;250000239;N2000;1;0;;
Q26;2014;250000700;250000452;M1010;;1;250000015;
Q26;2014;250000700;250000452;M2000;;1;250000015;
Q26;2014;250000700;250000452;N1000;1;1;250000015;
